Outcome,Instrument threshold,Immunophenotype,GWAS Catalog accession,Instruments,Cochran Q,Q df,Q P,Cochran Q (modified weights),Q P (modified weights)
CONDUCTIO,P<1e-5,CD28- CD127- CD25++ CD8+ T cell Absolute Count,GCST90001675,29,25.854855471205,28,0.581022602408134,23.4011870251759,0.712710703711266
CONDUCTIO,P<1e-5,CD28- CD25++ CD8+ T cell Absolute Count,GCST90001678,25,30.3731225895438,24,0.172691075605431,25.2841619994233,0.390452968302337
CONDUCTIO,P<1e-5,CD14 on CD14+ CD16- monocyte,GCST90001986,16,14.0064561796792,15,0.525039533021568,13.1935514284485,0.587350983593139
CONDUCTIO,P<1e-5,CD80 on CD62L+ myeloid Dendritic Cell,GCST90002036,26,32.5673398166658,25,0.142243549590638,25.4975405045014,0.434785697123018
CONDUCTIO,P<1e-5,Secreting CD4 regulatory T cell Absolute Count,GCST90001492,23,23.6309734751516,22,0.366865929386892,20.9508065490477,0.523780173016774
CONDUCTIO,P<1e-5,CD66b on CD66b++ myeloid cell,GCST90001836,26,18.933102167297,25,0.800316816014021,17.6214463625114,0.858032209551764
CONDUCTIO,P<1e-5,CD19 on IgD- CD38- B cell,GCST90001733,22,34.9603266377715,21,0.0285194275015251,28.846778022995,0.117728944138695
CONDUCTIO,P<1e-5,CD38 on IgD- CD38+ B cell,GCST90001814,14,3.13887404041239,13,0.997385549900732,3.03072443746874,0.997821291273758
CONDUCTIO,P<1e-5,CD39 on CD39+ CD8+ T cell,GCST90002029,23,37.2198473912849,22,0.0223745398076845,32.2234997495528,0.0736646375489
CONDUCTIO,P<1e-5,Terminally Differentiated CD4-CD8- T cell Absolute Count,GCST90001572,22,36.630274357633,21,0.0185551710321603,30.8731559381262,0.0757950254390402
CONDUCTIO,P<1e-5,FSC-A on Natural Killer T,GCST90001976,20,21.6005376609341,19,0.304585385190099,19.3308449859341,0.4358044030411
CONDUCTIO,P<1e-5,CD19 on CD20- CD38- B cell,GCST90001722,19,14.0009757232037,18,0.729027659379021,13.1787555956595,0.780846013956405
CONDUCTIO,P<1e-5,CD20 on CD20- CD38- B cell,GCST90001744,16,12.2085009432793,15,0.663183475270179,11.3341257345359,0.728569181426154
CONDUCTIO,P<1e-5,CD27 on Plasma Blast-Plasma Cell,GCST90001807,19,17.0497314170428,18,0.519688350930255,15.4608767188096,0.630116656147219
CONDUCTIO,P<1e-5,CD62L on CD62L+ Dendritic Cell,GCST90001833,26,21.9660821042836,25,0.637701890991968,20.0972145503065,0.741707341645964
CONDUCTIO,P<1e-5,HLA DR on HLA DR+ CD4+ T cell,GCST90002114,22,16.1017359607831,21,0.763907939098926,14.4564828286118,0.849204667465275
CONDUCTIO,P<1e-5,IgD+ CD38- B cell Absolute Count,GCST90001396,17,15.3450798021291,16,0.499524313553508,13.8066522070001,0.613115287826454
CONDUCTIO,P<1e-5,IgD+ CD38- B cell %lymphocyte,GCST90001431,20,23.5961568869929,19,0.21210195101907,20.6521262929979,0.356337011759584
CONDUCTIO,P<1e-5,CD28 on CD28+ CD45RA+ CD8+ T cell,GCST90001896,15,6.97615634807872,14,0.935627142985268,6.49076692862405,0.952567141646575
CONDUCTIO,P<1e-5,SSC-A on B cell,GCST90002075,13,15.6584263198345,12,0.207386313474042,14.039140249436,0.298215835970482
CONDUCTIO,P<1e-5,IgD- CD27- B cell Absolute Count,GCST90001401,25,27.4264923963348,24,0.284969099354762,24.2037542817304,0.449996699495482
CONDUCTIO,P<1e-5,CD3 on CD39+ CD4+ T cell,GCST90001860,27,19.7153356352098,26,0.804851179577793,18.1667074887205,0.869624201547879
CONDUCTIO,P<1e-5,CD123 on plasmacytoid Dendritic Cell,GCST90001944,18,17.0350233961606,17,0.451995703951993,14.8922138551928,0.603245220018103
CONDUCTIO,P<1e-5,CD123 on CD62L+ plasmacytoid Dendritic Cell,GCST90001945,18,17.0357129826455,17,0.45194908173356,14.901557422016,0.602572302063256
CONDUCTIO,P<1e-5,HLA DR on CD14- CD16-,GCST90002009,25,24.9122636767321,24,0.410541004778542,23.0640468080855,0.516019823432857
CONDUCTIO,P<1e-5,Central Memory CD4+ T cell %T cell,GCST90001539,24,33.9234750155979,23,0.0662728269903832,28.1781475908026,0.209119863622645
CONDUCTIO,P<1e-5,FSC-A on CD14+ monocyte,GCST90001967,23,23.1783736721717,22,0.391716645207098,20.9073449414859,0.526470601679938
CONDUCTIO,P<1e-5,CD25 on CD39+ secreting CD4 regulatory T cell,GCST90001942,16,28.041612139963,15,0.0213100054477607,22.9240091405161,0.0857666673969574
CONDUCTIO,P<1e-5,CD4+CD8+ T cell %T cell,GCST90001595,8,7.70086263700515,7,0.359709015795119,7.09741153206242,0.418808439745224
CONDUCTIO,P<1e-5,CD3 on CD39+ activated CD4 regulatory T cell,GCST90001854,26,26.68461406672,25,0.371821999554577,24.1746031905661,0.509303895758068
CONDUCTIO,P<1e-5,FSC-A on myeloid Dendritic Cell,GCST90001963,20,23.1214501018322,19,0.232034819158681,19.28597592441,0.438633355883187
CONDUCTIO,P<1e-5,FSC-A on monocyte,GCST90001965,19,13.431484356203,18,0.765329145628699,12.5829166611786,0.815730899906135
CONDUCTIO,P<1e-5,CD33+ HLA DR+ CD14- %CD33+ HLA DR+,GCST90001519,19,22.9311162801217,18,0.193251070995908,20.8108320607053,0.289064023375296
CONDUCTIO,P<1e-5,CD19 on IgD+ CD38- unswitched memory B cell,GCST90001728,22,30.6819200225909,21,0.0791170271537799,27.118869818893,0.166953140661325
CONDUCTIO,P<1e-5,CD25 on IgD+ CD24- B cell,GCST90001779,24,23.6369486444909,23,0.424133970455753,20.0030789550128,0.641726045879824
CONDUCTIO,P<1e-5,CD45RA- CD28- CD8+ T cell %T cell,GCST90001697,180,175.800726975968,179,0.553618266737037,162.017254283394,0.813831342933259
CONDUCTIO,P<1e-5,CD20 on IgD- CD38- B cell,GCST90001755,27,34.9153044172856,26,0.113492529310011,31.0668863746379,0.225787748869213
CONDUCTIO,P<1e-5,CD20 on switched memory B cell,GCST90001761,31,34.6434918688335,30,0.255843302982369,28.4893263456434,0.544523379594098
CONDUCTIO,P<1e-5,CD39 on CD39+ secreting CD4 regulatory T cell,GCST90002031,23,42.9158460103414,22,0.00483293739972537,37.3442721692347,0.0216777055560539
CONDUCTIO,P<1e-5,CD24+ CD27+ B cell %B cell,GCST90001417,26,23.7499939618711,25,0.533854215599165,21.7289738257161,0.651342077176419
CONDUCTIO,P<1e-5,CD4 on activated CD4 regulatory T cell,GCST90002066,24,29.0901947458313,23,0.177338085943695,23.4840935687578,0.432818403476715
CONDUCTIO,P<1e-5,CD4 on activated & secreting CD4 regulatory T cell,GCST90002070,32,28.730297585891,31,0.583277435032069,23.5503416290921,0.828455261783588
CONDUCTIO,P<1e-5,CD33 on CD66b++ myeloid cell,GCST90001951,18,15.8176298399156,17,0.536798234169661,14.9712951836117,0.597549309933224
CONDUCTIO,P<1e-5,Effector Memory CD8+ T cell %CD8+ T cell,GCST90001555,24,43.1021131565233,23,0.00673504106634894,36.9415183493752,0.0329748744699204
CONDUCTIO,P<1e-5,CD45RA+ CD8+ T cell %CD8+ T cell,GCST90001561,27,44.115328953178,26,0.0146899849391212,38.3191629648272,0.0565496637032975
CONDUCTIO,P<1e-5,HLA DR on CD33dim HLA DR+ CD11b+,GCST90002110,23,23.6514728687431,22,0.365760016342419,20.9243462817017,0.525417849464952
CONDUCTIO,P<1e-5,T cell %lymphocyte,GCST90001604,17,18.3153519253985,16,0.30575672737018,16.8103550360733,0.39797039119159
CONDUCTIO,P<1e-5,IgD+ CD24+ B cell Absolute Count,GCST90001412,23,20.3554923898383,22,0.560813518581961,18.0810189906628,0.701174036766554
CONDUCTIO,P<1e-5,CD33dim HLA DR- Absolute Count,GCST90001531,24,25.8236133892114,23,0.309263522582885,22.9388164855333,0.464348489744923
CONDUCTIO,P<1e-5,Activated CD4 regulatory T cell Absolute Count,GCST90001486,15,14.5580628901401,14,0.409015132064908,13.1250465659382,0.516701815511505
CONDUCTIO,P<1e-5,CD28+ CD45RA- CD8dim T cell %CD8dim T cell,GCST90001668,28,41.6815447138837,27,0.0353726128060462,36.5073369011679,0.104636842695548
CONDUCTIO,P<1e-5,CD19 on IgD+ B cell,GCST90001741,27,34.918395515568,26,0.113424810556225,31.2230234320859,0.220067816695375
CONDUCTIO,P<1e-5,Naive CD8+ T cell %CD8+ T cell,GCST90001552,37,25.5553607318641,36,0.902267964625941,23.4067143026011,0.947709791492844
CONDUCTIO,P<1e-5,CD127 on CD28+ CD45RA+ CD8+ T cell,GCST90001929,21,28.6861606845139,20,0.094125374224209,24.7865133341916,0.209720923902138
CONDUCTIO,P<1e-5,CCR2 on monocyte,GCST90002017,25,44.263219638979,24,0.00710986365620327,38.4545422597784,0.0311297222772857
CONDUCTIO,P<1e-5,CD27 on IgD+ CD38- unswitched memory B cell,GCST90001801,23,21.7117382871453,22,0.477202979024161,19.8624023488147,0.591646492401354
CONDUCTIO,P<1e-5,CD45 on CD33- HLA DR+,GCST90002046,25,22.7408406302888,24,0.535136953044413,20.7234677274505,0.654980063282712
CONDUCTIO,P<1e-5,Myeloid Dendritic Cell %Dendritic Cell,GCST90001459,26,21.3800730885889,25,0.671236793189299,20.1923768803862,0.736662486241172
CONDUCTIO,P<1e-5,Plasmacytoid Dendritic Cell %Dendritic Cell,GCST90001474,24,21.649944314504,23,0.541459771728244,20.4102609680701,0.617053500236653
CONDUCTIO,P<1e-5,CD19 on IgD+ CD38+ B cell,GCST90001729,21,20.0587513293818,20,0.454259964185972,18.5025379890199,0.554340273471955
CONDUCTIO,P<1e-5,CD38 on IgD+ CD38dim B cell,GCST90001813,23,7.81848399398896,22,0.997608931154592,7.40426746096574,0.998420815854317
CONDUCTIO,P<1e-5,Terminally Differentiated CD4-CD8- T cell %CD4-CD8- T cell,GCST90001573,27,39.9361279171356,26,0.0395784787327396,34.6221855611579,0.120064109791539
CONDUCTIO,P<1e-5,CD33+ HLA DR+ Absolute Count,GCST90001517,30,32.717491808396,29,0.289279506584217,29.6653651392343,0.430846043102366
CONDUCTIO,P<1e-5,CD33+ HLA DR+ CD14- Absolute Count,GCST90001518,29,42.2863150629813,28,0.0407384756402785,35.8029815702501,0.147683630992809
CONDUCTIO,P<1e-5,CD25 on resting CD4 regulatory T cell,GCST90001937,20,22.3425990015035,19,0.267538866241518,19.353711625111,0.434365615505636
CONDUCTIO,P<1e-5,SSC-A on HLA DR+ T cell,GCST90002083,20,13.2204693866128,19,0.827095755080316,12.3287033310731,0.871098467221512
CONDUCTIO,P<1e-5,IgD- CD38dim B cell %B cell,GCST90001428,26,18.5928656391966,25,0.816212611237348,17.149780988506,0.876289416938756
CONDUCTIO,P<1e-5,CD38 on CD20- B cell,GCST90001809,19,26.8596656631388,18,0.0816655101017555,18.2087537707051,0.441982229383997
CONDUCTIO,P<1e-5,CD45 on CD33+ HLA DR+ CD14-,GCST90002042,18,15.1294549205673,17,0.586157587091309,14.1242875012436,0.65828538453488
CONDUCTIO,P<1e-5,Myeloid Dendritic Cell Absolute Count,GCST90001458,23,21.0146445773493,22,0.519833211553916,19.4400657819867,0.618020091708479
CONDUCTIO,P<1e-5,CD4 on naive CD4+ T cell,GCST90002024,20,26.492917634393,19,0.117030299169757,23.3411108191331,0.22265121475651
CONDUCTIO,P<1e-5,Terminally Differentiated CD4+ T cell %CD4+ T cell,GCST90001546,21,29.4521769463023,20,0.0792300366598028,24.6373760644412,0.21565777819898
CONDUCTIO,P<1e-5,Terminally Differentiated CD4+ T cell %T cell,GCST90001547,26,28.4991216632973,25,0.285393665056138,23.6121574780448,0.541863517486314
CONDUCTIO,P<1e-5,CD24 on switched memory B cell,GCST90001773,38,22.7966652556696,37,0.967644672418693,21.0441449258446,0.983740670602429
CONDUCTIO,P<1e-5,Natural Killer T %T cell,GCST90001622,32,46.9208763477677,31,0.0332963468671527,41.6623641831761,0.0956559504892328
CONDUCTIO,P<1e-5,Natural Killer T %lymphocyte,GCST90001623,33,44.2304541151995,32,0.0735882845280888,39.6099185558482,0.166833905178792
CONDUCTIO,P<1e-5,Memory B cell %B cell,GCST90001406,29,31.4014438722029,28,0.299545937958951,28.8132404359137,0.422045938463308
CONDUCTIO,P<1e-5,CD19 on IgD- CD38+ B cell,GCST90001734,18,18.1243541297065,17,0.381036639745178,16.1618894417493,0.512388756120553
CONDUCTIO,P<1e-5,HLA DR++ monocyte Absolute Count,GCST90001477,23,17.4442543348048,22,0.738383152129145,16.4106628608935,0.79499503213299
CONDUCTIO,P<1e-5,CD19 on IgD+ CD38- naive B cell,GCST90001727,19,18.3926359139559,18,0.430082636118168,16.6499031716287,0.547286092777198
CONDUCTIO,P<1e-5,CD28- CD4-CD8- T cell Absolute Count,GCST90001654,31,27.2427235343972,30,0.610498928804018,24.9926329050095,0.725389833063259
CONDUCTIO,P<1e-5,CD24+ CD27+ B cell Absolute Count,GCST90001418,26,21.2615229197362,25,0.677940032485483,19.1474456379976,0.789996501267437
CONDUCTIO,P<1e-5,CD62L- HLA DR++ monocyte Absolute Count,GCST90001454,19,21.2904801437034,18,0.265012080470361,18.6638217826518,0.412793661854185
CONDUCTIO,P<1e-5,CCR2 on plasmacytoid Dendritic Cell,GCST90002015,19,20.8711175172382,18,0.285965135967997,19.3335300005705,0.371560903336053
CONDUCTIO,P<1e-5,CCR2 on CD62L+ plasmacytoid Dendritic Cell,GCST90002016,19,27.8950030223519,18,0.0636710957725248,24.1257576195662,0.150950780656721
CONDUCTIO,P<1e-5,CD33 on Granulocytic Myeloid-Derived Suppressor Cells,GCST90001950,20,33.7520978399479,19,0.0196539071641235,29.7167270310856,0.0555160395572243
CONDUCTIO,P<1e-5,CD40 on CD14- CD16+ monocyte,GCST90001989,27,27.1403881561045,26,0.402000250387706,25.2298331351999,0.505997030988425
CONDUCTIO,P<1e-5,CD39+ CD4+ T cell %T cell,GCST90001658,31,33.979928069424,30,0.281636011580967,31.6873569278378,0.382207521657249
CONDUCTIO,P<1e-5,CD45 on basophil,GCST90002051,17,13.685240856923,16,0.622149850103692,12.3595495093629,0.718880484138871
CONDUCTIO,P<1e-5,CD25 on IgD+ CD38+ B cell,GCST90001783,13,8.34440835488974,12,0.757670226166693,7.90823480113638,0.792259780829772
CONDUCTIO,P<1e-5,CD14- CD16+ monocyte %monocyte,GCST90001584,23,23.5885227616767,22,0.369161620689862,20.9208687385635,0.525633152981426
CONDUCTIO,P<1e-5,CD16+ monocyte %monocyte,GCST90001587,22,27.9969283973427,21,0.14023847207654,25.5172397996789,0.225457353170424
CONDUCTIO,P<1e-5,Secreting CD4 regulatory T cell %CD4+ T cell,GCST90001494,26,34.6818848380065,25,0.0941180166781211,29.487468925379,0.244054109431332
CONDUCTIO,P<1e-5,CD3 on CD45RA- CD4+ T cell,GCST90001845,28,17.5573169760231,27,0.916467957320636,16.4626395971429,0.943546995827181
CONDUCTIO,P<1e-5,CD24 on IgD- CD38- B cell,GCST90001769,29,36.7241527496997,28,0.125069554144605,32.5922565123118,0.251083117712971
CONDUCTIO,P<1e-5,CD3 on Effector Memory CD8+ T cell,GCST90001839,20,18.9852313246826,19,0.457783932870593,15.6945766976548,0.677548828148786
CONDUCTIO,P<1e-5,CD62L- myeloid Dendritic Cell Absolute Count,GCST90001468,16,19.8493455774996,15,0.177788470640282,17.3866133517176,0.296282693567054
CONDUCTIO,P<1e-5,CD62L- myeloid Dendritic Cell %Dendritic Cell,GCST90001469,24,32.6579803888578,23,0.0872142461579035,28.5253993355637,0.196563473927805
CONDUCTIO,P<1e-5,CD62L- CD86+ myeloid Dendritic Cell Absolute Count,GCST90001472,19,20.3038263256404,18,0.31597674826395,17.2819988111363,0.50380369904258
CONDUCTIO,P<1e-5,CD62L- CD86+ myeloid Dendritic Cell %Dendritic Cell,GCST90001473,18,15.209880748168,17,0.580367145217206,14.2932709207239,0.646244599565199
CONDUCTIO,P<1e-5,CD45 on Natural Killer,GCST90001911,30,40.0402303606451,29,0.0832812789240798,34.2942444409122,0.2286521790502
CONDUCTIO,P<1e-5,SSC-A on monocyte,GCST90002073,23,14.4482390057772,22,0.884810094025772,13.7813386882956,0.909057774298132
CONDUCTIO,P<1e-5,CD25++ CD45RA- CD4 not regulatory T cell %CD4+ T cell,GCST90001511,24,39.4581202748428,23,0.0176619190169072,33.7155351588126,0.0693847703858403
CONDUCTIO,P<1e-5,CD27 on T cell,GCST90001799,21,25.9732011181582,20,0.166698788438056,23.3754131581115,0.270739045483296
CONDUCTIO,P<1e-5,CD20 on naive-mature B cell,GCST90001759,23,26.9691098507781,22,0.212402072711403,24.3610423836341,0.328592864172809
CONDUCTIO,P<1e-5,CD39+ activated CD4 regulatory T cell %CD4 regulatory T cell,GCST90001491,23,22.0914099546757,22,0.454444006839743,21.2634110816741,0.504513760396178
CONDUCTIO,P<1e-5,CD39+ secreting CD4 regulatory T cell Absolute Count,GCST90001495,26,36.4575441174258,25,0.0649384546020603,33.5166283454808,0.118650246058772
CONDUCTIO,P<1e-5,CD4 on CD39+ CD4+ T cell,GCST90002061,27,27.9838939732801,26,0.359251437962994,25.3065350695039,0.501681349321372
CONDUCTIO,P<1e-5,HLA DR+ CD4+ T cell Absolute Count,GCST90001624,24,21.5632531485537,23,0.546731401753918,18.3943796662673,0.73575996894527
CONDUCTIO,P<1e-5,CD25++ CD8+ T cell %T cell,GCST90001679,17,25.8220909836416,16,0.0565835034745439,22.3292292571161,0.132875735422414
CONDUCTIO,P<1e-5,CD25++ CD8+ T cell %CD8+ T cell,GCST90001680,22,16.0662575955926,21,0.765916840634425,14.9540584585696,0.825249950569402
CONDUCTIO,P<1e-5,CD27 on IgD- CD38+ B cell,GCST90001803,15,27.4419762198524,14,0.0168571891556691,21.2011216107379,0.0965884914849301
CONDUCTIO,P<1e-5,CD8 on Terminally Differentiated CD8+ T cell,GCST90002057,17,5.9772772380772,16,0.988339093946099,5.69646805562969,0.991055194178495
CONDUCTIO,P<1e-5,Plasma Blast-Plasma Cell Absolute Count,GCST90001405,24,11.8719779602325,23,0.972398562670761,11.1276078911029,0.98184847205202
CONDUCTIO,P<1e-5,CD66b++ myeloid cell Absolute Count,GCST90001529,16,8.54175084110037,15,0.900234477835054,8.11916066137613,0.918916517344037
CONDUCTIO,P<1e-5,CD11c+ CD62L- monocyte %monocyte,GCST90001453,18,13.7826933335082,17,0.682420119675711,12.2590003478808,0.784206303400745
CONDUCTIO,P<1e-5,BAFF-R on IgD+ CD24- B cell,GCST90001704,22,26.5339009857468,21,0.186818484439298,24.6644615280667,0.2619888008503
CONDUCTIO,P<1e-5,BAFF-R on IgD+ CD38- B cell,GCST90001705,22,29.8912171195913,21,0.09419587194663,27.2595182084925,0.162427360784937
CONDUCTIO,P<1e-5,BAFF-R on IgD+ CD38dim B cell,GCST90001709,25,24.9112567323518,24,0.410596011832207,23.1639998125908,0.510134623830519
CONDUCTIO,P<1e-5,BAFF-R on naive-mature B cell,GCST90001716,23,25.8843029554191,22,0.256682627764715,24.1344819779172,0.340219774913421
CONDUCTIO,P<1e-5,BAFF-R on IgD+ B cell,GCST90001719,24,33.5059919779918,23,0.0726466028893407,30.3493109829243,0.139634491670276
CONDUCTIO,P<1e-5,BAFF-R on transitional B cell,GCST90001720,24,42.5310501511839,23,0.00786766475434999,36.686438631955,0.0350566328586736
CONDUCTIO,P<1e-5,BAFF-R on B cell,GCST90001829,21,25.1193650776068,20,0.196902599671948,23.2790247338445,0.275302426797193
CONDUCTIO,P<1e-5,HLA DR on plasmacytoid Dendritic Cell,GCST90002105,23,13.4643270314474,22,0.919397228076701,12.0534483448813,0.956265431042587
CONDUCTIO,P<1e-5,IgD- CD38+ B cell Absolute Count,GCST90001420,20,9.83877777612868,19,0.956811247885887,9.43811870062746,0.965473540577083
CONDUCTIO,P<1e-5,HLA DR on HLA DR+ CD8+ T cell,GCST90002115,20,24.4536659911302,19,0.179321791808882,20.8726979901316,0.343877456368408
CONDUCTIO,P<1e-5,CD27 on switched memory B cell,GCST90001808,30,34.5107365141993,29,0.221055964675545,32.2907423883794,0.307257478045808
CONDUCTIO,P<1e-5,CD4 on CD39+ secreting CD4 regulatory T cell,GCST90002069,23,22.8347719110681,22,0.411109271552871,21.5556493778563,0.48666273934858
CONDUCTIO,P<1e-5,Naive CD4-CD8- T cell Absolute Count,GCST90001566,18,22.1331772904542,17,0.179651467586483,19.6485128689299,0.292600784600605
CONDUCTIO,P<1e-5,Terminally Differentiated CD8+ T cell Absolute Count,GCST90001557,17,13.670641256346,16,0.623235496165928,11.6655495969683,0.766664239164036
CONDUCTIO,P<1e-5,CD27 on IgD+ CD24+ B cell,GCST90001800,31,35.3333798997263,30,0.230712360306335,30.4280603613714,0.44389524375864
CONDUCTIO,P<1e-5,CD14- CD16+ monocyte Absolute Count,GCST90001579,18,14.3466284889115,17,0.642431582408873,13.3738313532057,0.710822987756498
CONDUCTIO,P<1e-5,CD14+ CD16- monocyte %monocyte,GCST90001586,24,24.9852597827044,23,0.351045800631959,22.1611578221882,0.510541233547422
CONDUCTIO,P<1e-5,HVEM on Terminally Differentiated CD8+ T cell,GCST90001874,25,17.2155393729934,24,0.839324797320373,15.5538013356341,0.903504426880427
CONDUCTIO,P<1e-5,Resting CD4 regulatory T cell %CD4+ T cell,GCST90001482,33,52.4567678817902,32,0.0127433168686601,46.6980998666126,0.0451245396910248
CONDUCTIO,P<1e-5,CD25 on IgD+ CD38- naive B cell,GCST90001781,25,26.5034986510448,24,0.328121993768518,23.3408777446377,0.499757008749901
CONDUCTIO,P<1e-5,CD28 on CD4+ T cell,GCST90001898,27,33.1001546669104,26,0.159212067965005,29.7976505852808,0.276078907534374
CONDUCTIO,P<1e-5,Plasma Blast-Plasma Cell %B cell,GCST90001404,27,31.311558641371,26,0.216869905661751,26.8978640958599,0.414704254971921
CONDUCTIO,P<1e-5,Plasma Blast-Plasma Cell %lymphocyte,GCST90001435,18,10.1841997138109,17,0.89570858047986,9.24921665200488,0.932117260746519
CONDUCTIO,P<1e-5,TCRgd T cell Absolute Count,GCST90001615,19,14.5725816547017,18,0.691075562790867,13.3209987403533,0.77216143700468
CONDUCTIO,P<1e-5,TCRgd T cell %T cell,GCST90001616,18,18.3888015224553,17,0.364719214490107,16.5008820845001,0.488645316488799
CONDUCTIO,P<1e-5,TCRgd T cell %lymphocyte,GCST90001617,20,20.2491508665762,19,0.37972810245604,18.02293124305,0.520906988082964
CONDUCTIO,P<1e-5,CD25 on CD24+ CD27+ B cell,GCST90001777,24,25.4160987578512,23,0.329194235875336,21.0884604054011,0.575685260034442
CONDUCTIO,P<1e-5,Plasmacytoid Dendritic Cell Absolute Count,GCST90001460,30,33.3964672091473,29,0.262037481281516,30.0752367761836,0.410254563208545
CONDUCTIO,P<1e-5,CD4+ CD8dim T cell %lymphocyte,GCST90001610,19,13.8456016159983,18,0.739099375206973,12.0268072790152,0.845850377329394
CONDUCTIO,P<1e-5,CD4+ CD8dim T cell %leukocyte,GCST90001611,14,5.47631625262936,13,0.963158576485391,5.11599028585293,0.972550174478162
CONDUCTIO,P<1e-5,CD19 on Plasma Blast-Plasma Cell,GCST90001739,23,45.7283269794371,22,0.00214291102772869,36.4793218238313,0.0269605266532278
CONDUCTIO,P<1e-5,SSC-A on myeloid Dendritic Cell,GCST90002071,18,14.7378246790296,17,0.614359445024399,13.6138421764893,0.694222969436822
CONDUCTIO,P<1e-5,CD3 on Terminally Differentiated CD8+ T cell,GCST90001840,23,26.5833354489167,22,0.227480505576008,23.4998355956363,0.373981631630915
CONDUCTIO,P<1e-5,CD66b on Granulocytic Myeloid-Derived Suppressor Cells,GCST90001837,22,20.8314606702437,21,0.469277539003724,18.7883700219907,0.598713887756858
CONDUCTIO,P<1e-5,Central Memory CD8+ T cell %T cell,GCST90001550,22,26.8763535092546,21,0.174983459119524,23.7875026278653,0.303468178753139
CONDUCTIO,P<1e-5,CD33 on CD33dim HLA DR+ CD11b+,GCST90001948,22,22.1216732926939,21,0.392527581659959,20.3656145653869,0.498220234678051
CONDUCTIO,P<1e-5,IgD on unswitched memory B cell,GCST90001826,22,16.1617082571191,21,0.760497539549988,14.6599284122672,0.83962101741372
