Outcome,Immunophenotype,GWAS Catalog accession,Instruments,Method,OR,OR 95%CI lower,OR 95%CI upper,P,FDR
I9_RBBB,CD38 on IgD- CD38+ B cell,GCST90001814,14,IVW,1.02425691182616,0.982019986184324,1.06831045822192,0.264623496218592,0.963873076571823
I9_RBBB,CD39 on CD39+ CD8+ T cell,GCST90002029,23,IVW,0.961142929499229,0.853684309296297,1.08212804296222,0.512353035039582,0.999334649017272
I9_RBBB,Terminally Differentiated CD4-CD8- T cell Absolute Count,GCST90001572,22,IVW,0.988281762103175,0.951871707108323,1.02608453850663,0.538242176130562,0.999334649017272
I9_RBBB,FSC-A on Natural Killer T,GCST90001976,20,IVW,1.02393818006357,0.895781286551986,1.17043011763236,0.728777270448746,0.999334649017272
I9_RBBB,CD19 on CD20- CD38- B cell,GCST90001722,19,IVW,0.975386562655182,0.851177345683389,1.11772117929719,0.719895140330986,0.999334649017272
I9_RBBB,CD20 on CD20- CD38- B cell,GCST90001744,16,IVW,0.972558674583144,0.826501230834593,1.14442706219783,0.737520635121719,0.999334649017272
I9_RBBB,CD27 on Plasma Blast-Plasma Cell,GCST90001807,19,IVW,0.98898817842427,0.875485515820903,1.11720593817687,0.858697117863813,0.999334649017272
I9_RBBB,CD62L on CD62L+ Dendritic Cell,GCST90001833,26,IVW,0.972457144307656,0.880184068743741,1.07440356068331,0.582944570261676,0.999334649017272
I9_RBBB,HLA DR on HLA DR+ CD4+ T cell,GCST90002114,22,IVW,1.01359849701515,0.897253634699632,1.14502953615262,0.828105782217405,0.999334649017272
I9_RBBB,IgD+ CD38- B cell Absolute Count,GCST90001396,17,IVW,0.978588750314481,0.842384025756549,1.13681636042659,0.777140637509444,0.999334649017272
I9_RBBB,IgD+ CD38- B cell %lymphocyte,GCST90001431,20,IVW,1.08710615800582,0.990748138822229,1.19283574953678,0.0777800117425003,0.8446619489095
I9_RBBB,CD28 on CD28+ CD45RA+ CD8+ T cell,GCST90001896,15,IVW,1.04489198229566,0.950160388741146,1.14906837582681,0.36512487058726,0.993386685184869
I9_RBBB,SSC-A on B cell,GCST90002075,13,IVW,1.01110696978962,0.873419463571536,1.17049979648572,0.882425484993267,0.999334649017272
I9_RBBB,IgD- CD27- B cell Absolute Count,GCST90001401,25,IVW,1.16945574115806,1.00277752023327,1.36383864110696,0.0460041475122163,0.8446619489095
I9_RBBB,CD3 on CD39+ CD4+ T cell,GCST90001860,27,IVW,1.02026320197867,0.951129359778768,1.09442211052543,0.575226939426344,0.999334649017272
I9_RBBB,CD123 on plasmacytoid Dendritic Cell,GCST90001944,18,IVW,0.941848737005983,0.895327755260506,0.990786936055232,0.0204419463763123,0.744595832686166
I9_RBBB,CD123 on CD62L+ plasmacytoid Dendritic Cell,GCST90001945,18,IVW,0.94181348633619,0.895316127608967,0.990725639460542,0.0203028437910484,0.744595832686166
I9_RBBB,HLA DR on CD14- CD16-,GCST90002009,25,IVW,0.996700921680243,0.985375021311161,1.00815700194672,0.57089524318303,0.999334649017272
I9_RBBB,Central Memory CD4+ T cell %T cell,GCST90001539,24,IVW,1.12864890513379,1.01344574308639,1.25694775447996,0.0275846454905354,0.74682873531783
I9_RBBB,FSC-A on CD14+ monocyte,GCST90001967,23,IVW,1.0506600234394,0.957928230369898,1.15236867424548,0.294518201431046,0.963873076571823
I9_RBBB,CD25 on CD39+ secreting CD4 regulatory T cell,GCST90001942,16,IVW,1.02846650972756,0.964182333607842,1.09703665454361,0.394010110583776,0.993386685184869
I9_RBBB,CD4+CD8+ T cell %T cell,GCST90001595,8,IVW,1.03435595796419,0.7228217942116,1.48016047156266,0.853430292587749,0.999334649017272
I9_RBBB,CD3 on CD39+ activated CD4 regulatory T cell,GCST90001854,26,IVW,1.0519386889758,0.970908254808371,1.13973179225109,0.215676730982217,0.952303019177491
I9_RBBB,FSC-A on myeloid Dendritic Cell,GCST90001963,20,IVW,0.986929683139701,0.933123177765926,1.04383882285964,0.645536901540219,0.999334649017272
I9_RBBB,FSC-A on monocyte,GCST90001965,19,IVW,0.992940634968722,0.921692141854673,1.069696767283,0.852066300048391,0.999334649017272
I9_RBBB,CD33+ HLA DR+ CD14- %CD33+ HLA DR+,GCST90001519,19,IVW,0.966696616164129,0.896084854235093,1.04287260663599,0.381445372782229,0.993386685184869
I9_RBBB,CD19 on IgD+ CD38- unswitched memory B cell,GCST90001728,22,IVW,0.99196099808604,0.949017031431707,1.03684822203811,0.720747550598363,0.999334649017272
I9_RBBB,CD25 on IgD+ CD24- B cell,GCST90001779,24,IVW,1.04262926096126,0.962014666599042,1.12999917106846,0.309258440876803,0.963873076571823
I9_RBBB,CD45RA- CD28- CD8+ T cell %T cell,GCST90001697,180,IVW,0.999136504913483,0.998021727128634,1.00025252789117,0.129344246707738,0.890304315042074
I9_RBBB,CD20 on IgD- CD38- B cell,GCST90001755,27,IVW,0.999826735469442,0.885641850420943,1.12873335929682,0.997765441323518,0.999334649017272
I9_RBBB,CD20 on switched memory B cell,GCST90001761,31,IVW,0.97442566713733,0.881098017121543,1.07763876699889,0.614014302199593,0.999334649017272
I9_RBBB,CD39 on CD39+ secreting CD4 regulatory T cell,GCST90002031,23,IVW,0.976793911375231,0.925712335197919,1.03069421138882,0.391561396645064,0.993386685184869
I9_RBBB,CD24+ CD27+ B cell %B cell,GCST90001417,26,IVW,0.99020572473761,0.900296167230816,1.08909424808398,0.839397369519377,0.999334649017272
I9_RBBB,CD4 on activated CD4 regulatory T cell,GCST90002066,24,IVW,0.991919870075226,0.921095295806144,1.06819026557826,0.830036377664663,0.999334649017272
I9_RBBB,CD4 on activated & secreting CD4 regulatory T cell,GCST90002070,32,IVW,0.991223853246376,0.927999560103178,1.05875559589204,0.793216415486602,0.999334649017272
I9_RBBB,CD33 on CD66b++ myeloid cell,GCST90001951,18,IVW,0.9710571654393,0.902666633476121,1.04462930563828,0.430569838128281,0.999334649017272
I9_RBBB,Effector Memory CD8+ T cell %CD8+ T cell,GCST90001555,24,IVW,1.00153880840976,0.946325115233347,1.05997396518795,0.957615427466059,0.999334649017272
I9_RBBB,CD45RA+ CD8+ T cell %CD8+ T cell,GCST90001561,27,IVW,1.02905119103408,0.992048473150577,1.06743408455196,0.125345347887416,0.890304315042074
I9_RBBB,HLA DR on CD33dim HLA DR+ CD11b+,GCST90002110,23,IVW,0.985891655605926,0.931963110197046,1.04294080522982,0.620550889767097,0.999334649017272
I9_RBBB,T cell %lymphocyte,GCST90001604,17,IVW,0.936979249021339,0.806352775214825,1.08876677811731,0.395452155114633,0.993386685184869
I9_RBBB,IgD+ CD24+ B cell Absolute Count,GCST90001412,23,IVW,1.12977264569134,0.981695389046022,1.30018562294844,0.088705844226638,0.8446619489095
I9_RBBB,CD33dim HLA DR- Absolute Count,GCST90001531,24,IVW,1.03111518111906,0.984010456539061,1.08047481575922,0.199016439191854,0.952303019177491
I9_RBBB,Activated CD4 regulatory T cell Absolute Count,GCST90001486,15,IVW,0.95537993655331,0.880543666027999,1.0365764451931,0.272723511297897,0.963873076571823
I9_RBBB,CD28+ CD45RA- CD8dim T cell %CD8dim T cell,GCST90001668,28,IVW,1.00383492834236,0.945210190184057,1.0660957465597,0.900784830052741,0.999334649017272
I9_RBBB,CD19 on IgD+ B cell,GCST90001741,27,IVW,0.994595414557306,0.940063440295368,1.05229072449366,0.850589645698526,0.999334649017272
I9_RBBB,Naive CD8+ T cell %CD8+ T cell,GCST90001552,37,IVW,1.00669587113263,0.988195529586131,1.02554256380812,0.480687832078929,0.999334649017272
I9_RBBB,CD127 on CD28+ CD45RA+ CD8+ T cell,GCST90001929,21,IVW,1.03208226733987,0.917079235646112,1.16150684167104,0.600346958983007,0.999334649017272
I9_RBBB,CCR2 on monocyte,GCST90002017,25,IVW,0.959080380615212,0.867582390791367,1.06022803856356,0.414079226264093,0.999334649017272
I9_RBBB,CD27 on IgD+ CD38- unswitched memory B cell,GCST90001801,23,IVW,0.980268182934597,0.895951730201287,1.07251950979325,0.664068801255108,0.999334649017272
I9_RBBB,CD45 on CD33- HLA DR+,GCST90002046,25,IVW,1.06448405192111,1.02564130460907,1.1047978388763,0.000984346343851734,0.359778588677809
I9_RBBB,Myeloid Dendritic Cell %Dendritic Cell,GCST90001459,26,IVW,0.989007418407579,0.86218541955736,1.13448412774991,0.874559116595874,0.999334649017272
I9_RBBB,Plasmacytoid Dendritic Cell %Dendritic Cell,GCST90001474,24,IVW,0.985066668517307,0.898146795108646,1.08039837887125,0.749544326678605,0.999334649017272
I9_RBBB,CD19 on IgD+ CD38+ B cell,GCST90001729,21,IVW,0.915928435456421,0.829200857222141,1.01172700386259,0.08357956901431,0.8446619489095
I9_RBBB,CD38 on IgD+ CD38dim B cell,GCST90001813,23,IVW,0.923515063701958,0.840060708603585,1.01526004507717,0.099641883905353,0.8446619489095
I9_RBBB,Terminally Differentiated CD4-CD8- T cell %CD4-CD8- T cell,GCST90001573,27,IVW,0.997396455088711,0.967136154007249,1.02860355752565,0.868277014177145,0.999334649017272
I9_RBBB,CD33+ HLA DR+ Absolute Count,GCST90001517,30,IVW,1.00132415966023,0.958688905756293,1.04585550818311,0.952468273035155,0.999334649017272
I9_RBBB,CD33+ HLA DR+ CD14- Absolute Count,GCST90001518,29,IVW,1.00396648189995,0.969111811288302,1.04007472103619,0.826191559930196,0.999334649017272
I9_RBBB,CD25 on resting CD4 regulatory T cell,GCST90001937,20,IVW,0.980035424502739,0.8817018496886,1.08933584932308,0.708533374857889,0.999334649017272
I9_RBBB,SSC-A on HLA DR+ T cell,GCST90002083,20,IVW,1.01117195477681,0.892952371703493,1.1450428427404,0.860968969534386,0.999334649017272
I9_RBBB,IgD- CD38dim B cell %B cell,GCST90001428,26,IVW,1.00212925712397,0.941727482955145,1.06640516089904,0.946533518681233,0.999334649017272
I9_RBBB,CD38 on CD20- B cell,GCST90001809,19,IVW,0.89936204388013,0.757352657063406,1.0679992714471,0.226390854327949,0.952303019177491
I9_RBBB,CD45 on CD33+ HLA DR+ CD14-,GCST90002042,18,IVW,1.1640638126782,1.01832982103464,1.33065391192233,0.0260027787036342,0.74682873531783
I9_RBBB,Myeloid Dendritic Cell Absolute Count,GCST90001458,23,IVW,1.01789067177808,0.930049082305837,1.11402875332565,0.700160936184558,0.999334649017272
I9_RBBB,CD4 on naive CD4+ T cell,GCST90002024,20,IVW,0.968609656567874,0.857958477916514,1.0935315530361,0.606329366359529,0.999334649017272
I9_RBBB,Terminally Differentiated CD4+ T cell %CD4+ T cell,GCST90001546,21,IVW,0.826533013992831,0.716304532467879,0.953723999018124,0.00908583974878367,0.570602052234654
I9_RBBB,Terminally Differentiated CD4+ T cell %T cell,GCST90001547,26,IVW,0.967862853143646,0.90525544477657,1.03480018584872,0.338374935956782,0.981555865811141
I9_RBBB,CD24 on switched memory B cell,GCST90001773,38,IVW,1.00205761596199,0.94190658760561,1.0660499447827,0.948109949389726,0.999334649017272
I9_RBBB,Natural Killer T %T cell,GCST90001622,32,IVW,0.988318451374282,0.906674997157961,1.07731366188395,0.789383137300865,0.999334649017272
I9_RBBB,Natural Killer T %lymphocyte,GCST90001623,33,IVW,0.991880242194906,0.906445342440938,1.08536760992925,0.859185665581817,0.999334649017272
I9_RBBB,Memory B cell %B cell,GCST90001406,29,IVW,1.00686242812011,0.922843692924884,1.09853050622999,0.877738944534889,0.999334649017272
I9_RBBB,CD19 on IgD- CD38+ B cell,GCST90001734,18,IVW,1.05083377159619,0.924917862733088,1.1938915443411,0.446400632554411,0.999334649017272
I9_RBBB,HLA DR++ monocyte Absolute Count,GCST90001477,23,IVW,0.989366096129,0.892309776633354,1.09697920812061,0.839179744830629,0.999334649017272
I9_RBBB,CD19 on IgD+ CD38- naive B cell,GCST90001727,19,IVW,0.99755180746661,0.947708433915553,1.05001662216775,0.925323570051298,0.999334649017272
I9_RBBB,CD28- CD4-CD8- T cell Absolute Count,GCST90001654,31,IVW,0.985017806434847,0.890075188003912,1.09008777243822,0.770347012115271,0.999334649017272
I9_RBBB,CD24+ CD27+ B cell Absolute Count,GCST90001418,26,IVW,1.00608871452356,0.947717428861535,1.06805517200166,0.842215152955506,0.999334649017272
I9_RBBB,CD62L- HLA DR++ monocyte Absolute Count,GCST90001454,19,IVW,0.907564868197122,0.760309702684003,1.0833401008536,0.282922005244625,0.963873076571823
I9_RBBB,CCR2 on plasmacytoid Dendritic Cell,GCST90002015,19,IVW,0.920012257146109,0.833095581391962,1.01599693025001,0.0996495361767179,0.8446619489095
I9_RBBB,CCR2 on CD62L+ plasmacytoid Dendritic Cell,GCST90002016,19,IVW,0.920871649078507,0.831571925781855,1.01976097050086,0.113195291849427,0.863443920925316
I9_RBBB,CD33 on Granulocytic Myeloid-Derived Suppressor Cells,GCST90001950,20,IVW,0.988879720009207,0.927185230953782,1.05467933267181,0.733678078575239,0.999334649017272
I9_RBBB,CD40 on CD14- CD16+ monocyte,GCST90001989,27,IVW,1.0302894955573,0.964111687500022,1.10100982948171,0.378331942581477,0.993386685184869
I9_RBBB,CD39+ CD4+ T cell %T cell,GCST90001658,31,IVW,1.04223896928777,0.988202981041156,1.09922970274544,0.12773258123135,0.890304315042074
I9_RBBB,CD45 on basophil,GCST90002051,17,IVW,1.00656713582985,0.907709831361972,1.11619083976703,0.901232108735016,0.999334649017272
I9_RBBB,CD25 on IgD+ CD38+ B cell,GCST90001783,13,IVW,0.930088683249566,0.799303330116398,1.08227368273686,0.348557578585114,0.983766756547175
I9_RBBB,CD14- CD16+ monocyte %monocyte,GCST90001584,23,IVW,1.02017043342419,0.910412843002726,1.14316018412075,0.730950692694588,0.999334649017272
I9_RBBB,CD16+ monocyte %monocyte,GCST90001587,22,IVW,0.995787254624409,0.868455462689093,1.14178826557443,0.951775032398959,0.999334649017272
I9_RBBB,Secreting CD4 regulatory T cell %CD4+ T cell,GCST90001494,26,IVW,0.983908586559247,0.954426137260882,1.01430175569511,0.295963403733643,0.963873076571823
I9_RBBB,CD3 on CD45RA- CD4+ T cell,GCST90001845,28,IVW,1.12225155474565,1.03271060019603,1.21955613885434,0.00655375510664199,0.570602052234654
I9_RBBB,CD24 on IgD- CD38- B cell,GCST90001769,29,IVW,1.04746998469013,0.985176741689128,1.11370206217572,0.138183982070892,0.926720099943323
I9_RBBB,CD3 on Effector Memory CD8+ T cell,GCST90001839,20,IVW,1.02303431233809,0.921613045784568,1.135616741764,0.668994884599379,0.999334649017272
I9_RBBB,CD62L- myeloid Dendritic Cell Absolute Count,GCST90001468,16,IVW,1.10904937473588,0.986228483157478,1.24716588154516,0.0839115927743131,0.8446619489095
I9_RBBB,CD62L- myeloid Dendritic Cell %Dendritic Cell,GCST90001469,24,IVW,0.97963235654404,0.911432327085063,1.05293561076254,0.576206292677041,0.999334649017272
I9_RBBB,CD62L- CD86+ myeloid Dendritic Cell Absolute Count,GCST90001472,19,IVW,1.02746718530801,0.942915640305265,1.11960049421069,0.536278128569613,0.999334649017272
I9_RBBB,CD62L- CD86+ myeloid Dendritic Cell %Dendritic Cell,GCST90001473,18,IVW,1.02492154739513,0.928109315534355,1.13183238303132,0.626783601813816,0.999334649017272
I9_RBBB,CD45 on Natural Killer,GCST90001911,30,IVW,1.00075760923105,0.908131694904216,1.1028310079404,0.987806256277656,0.999334649017272
I9_RBBB,SSC-A on monocyte,GCST90002073,23,IVW,1.08374332777173,0.997541483494944,1.17739424367076,0.0571986571367739,0.8446619489095
I9_RBBB,CD25++ CD45RA- CD4 not regulatory T cell %CD4+ T cell,GCST90001511,24,IVW,0.962652813333232,0.902725261289202,1.02655866491976,0.24577068678511,0.952303019177491
I9_RBBB,CD27 on T cell,GCST90001799,21,IVW,0.996244061977099,0.937526926433421,1.05863864070587,0.903363293887599,0.999334649017272
I9_RBBB,CD20 on naive-mature B cell,GCST90001759,23,IVW,1.03292910081149,0.980638941795246,1.08800750391372,0.221570179670116,0.952303019177491
I9_RBBB,CD39+ activated CD4 regulatory T cell %CD4 regulatory T cell,GCST90001491,23,IVW,0.993507253398022,0.943469890769363,1.04619837072869,0.80486211761635,0.999334649017272
I9_RBBB,CD39+ secreting CD4 regulatory T cell Absolute Count,GCST90001495,26,IVW,1.00898539949831,0.946865544346959,1.07518067636825,0.782611650239008,0.999334649017272
I9_RBBB,CD4 on CD39+ CD4+ T cell,GCST90002061,27,IVW,0.93523416119682,0.849111823680628,1.03009157554553,0.174308257057484,0.952303019177491
I9_RBBB,HLA DR+ CD4+ T cell Absolute Count,GCST90001624,24,IVW,0.92219882769127,0.86833403797769,0.979404976195351,0.00834672529825253,0.570602052234654
I9_RBBB,CD25++ CD8+ T cell %T cell,GCST90001679,17,IVW,1.00997861897857,0.862564195681975,1.18258654358748,0.901831822696064,0.999334649017272
I9_RBBB,CD25++ CD8+ T cell %CD8+ T cell,GCST90001680,22,IVW,1.00137744862391,0.887615349224119,1.12971998004436,0.982151027834781,0.999334649017272
I9_RBBB,CD27 on IgD- CD38+ B cell,GCST90001803,15,IVW,1.0136414828077,0.82308799180486,1.24831010280634,0.898522646418944,0.999334649017272
I9_RBBB,CD8 on Terminally Differentiated CD8+ T cell,GCST90002057,17,IVW,1.11093605737971,0.991736575912994,1.24446244452585,0.0692616429446662,0.8446619489095
I9_RBBB,Plasma Blast-Plasma Cell Absolute Count,GCST90001405,24,IVW,1.0111064924477,0.936523909588091,1.0916286584926,0.777539900653323,0.999334649017272
I9_RBBB,CD66b++ myeloid cell Absolute Count,GCST90001529,16,IVW,0.944371748423192,0.834729082453616,1.06841611004902,0.363353352304262,0.993386685184869
I9_RBBB,CD11c+ CD62L- monocyte %monocyte,GCST90001453,18,IVW,0.851187653042178,0.735560023831332,0.984991567265472,0.0305404340593812,0.797323474907415
I9_RBBB,BAFF-R on IgD+ CD24- B cell,GCST90001704,22,IVW,1.05481848813882,0.989863600140512,1.1240357184177,0.0998022409010839,0.8446619489095
I9_RBBB,BAFF-R on IgD+ CD38- B cell,GCST90001705,22,IVW,1.04003720066476,0.971037535937161,1.11393982079452,0.262350956731018,0.963873076571823
I9_RBBB,BAFF-R on IgD+ CD38dim B cell,GCST90001709,25,IVW,1.079527967498,1.0215097815565,1.14084138365728,0.00662601335135528,0.570602052234654
I9_RBBB,BAFF-R on naive-mature B cell,GCST90001716,23,IVW,1.04214000763673,0.97503871742749,1.11385914846797,0.224148672468683,0.952303019177491
I9_RBBB,BAFF-R on IgD+ B cell,GCST90001719,24,IVW,1.04046981892523,0.973495580634698,1.11205172948858,0.24252981425212,0.952303019177491
I9_RBBB,BAFF-R on transitional B cell,GCST90001720,24,IVW,1.05388265330326,0.982582985506381,1.13035607507608,0.141998595066507,0.92679440172872
I9_RBBB,BAFF-R on B cell,GCST90001829,21,IVW,1.04560566067785,0.976902728679086,1.11914028443737,0.198410159078821,0.952303019177491
I9_RBBB,HLA DR on plasmacytoid Dendritic Cell,GCST90002105,23,IVW,1.0608624741992,0.999049081456787,1.12650039928266,0.0537384009715816,0.8446619489095
I9_RBBB,IgD- CD38+ B cell Absolute Count,GCST90001420,20,IVW,0.995537716420037,0.916521661660821,1.08136597995826,0.915584911893709,0.999334649017272
I9_RBBB,HLA DR on HLA DR+ CD8+ T cell,GCST90002115,20,IVW,0.910089934457876,0.795715707655381,1.04090403247419,0.169152824720979,0.952303019177491
I9_RBBB,CD27 on switched memory B cell,GCST90001808,30,IVW,0.924711853300664,0.845159270491486,1.01175250806571,0.0881147404994323,0.8446619489095
I9_RBBB,CD4 on CD39+ secreting CD4 regulatory T cell,GCST90002069,23,IVW,1.0462633137446,0.977951649487339,1.11934666939995,0.189246733254825,0.952303019177491
I9_RBBB,Naive CD4-CD8- T cell Absolute Count,GCST90001566,18,IVW,1.10047219774539,0.954062885105318,1.26934930277357,0.188714552645107,0.952303019177491
I9_RBBB,Terminally Differentiated CD8+ T cell Absolute Count,GCST90001557,17,IVW,0.945224004801645,0.830419037701491,1.07590069433647,0.393843097879615,0.993386685184869
I9_RBBB,CD27 on IgD+ CD24+ B cell,GCST90001800,31,IVW,1.03974536075507,0.971272461502753,1.11304547185355,0.262128324515572,0.963873076571823
I9_RBBB,CD14- CD16+ monocyte Absolute Count,GCST90001579,18,IVW,0.919800861009337,0.833368575899785,1.01519741490139,0.0968298893108931,0.8446619489095
I9_RBBB,CD14+ CD16- monocyte %monocyte,GCST90001586,24,IVW,0.962994266408044,0.914519461412428,1.0140385155965,0.152441167832737,0.952303019177491
I9_RBBB,HVEM on Terminally Differentiated CD8+ T cell,GCST90001874,25,IVW,0.969846640350781,0.899772064720293,1.04537864941617,0.423612200848161,0.999334649017272
I9_RBBB,Resting CD4 regulatory T cell %CD4+ T cell,GCST90001482,33,IVW,1.00295254001893,0.958846735281683,1.04908715910151,0.897761721389215,0.999334649017272
I9_RBBB,CD25 on IgD+ CD38- naive B cell,GCST90001781,25,IVW,1.00783630305326,0.941147802732014,1.0792502631399,0.823165830329655,0.999334649017272
I9_RBBB,CD28 on CD4+ T cell,GCST90001898,27,IVW,0.999529866074587,0.971639361295341,1.02822095622308,0.974019253773014,0.999334649017272
I9_RBBB,Plasma Blast-Plasma Cell %B cell,GCST90001404,27,IVW,1.00772794754754,0.930696259917772,1.09113537896682,0.849509703599136,0.999334649017272
