id,trait,nIV,method,b,se,OR,OR_L,OR_U,p,FDR
ebi-a-GCST90001558,Terminally Differentiated CD8+ T cell %CD8+ T cell,23,IVW,-0.0108493450235029,0.0178578624645136,0.989209296853297,0.955184507631621,1.02444608885803,0.543493375856871,0.976120388751441
ebi-a-GCST90001848,CD3 on Natural Killer T,17,IVW,-0.0120092597980237,0.0198156918302383,0.988062563559797,0.950423108865818,1.02719264757081,0.544482899895989,0.976120388751441
ebi-a-GCST90001488,Activated CD4 regulatory T cell %CD4+ T cell,19,IVW,-0.0101099349373736,0.0167849192459252,0.989940998665197,0.957903366003201,1.02305014850002,0.546959470108828,0.976120388751441
ebi-a-GCST90001665,CD28+ CD45RA+ CD8dim T cell %CD8dim T cell,27,IVW,0.00526924155454956,0.00874846259726012,1.00528314842332,0.988192516819015,1.02266935976908,0.546971225264598,0.976120388751441
ebi-a-GCST90001458,Myeloid Dendritic Cell Absolute Count,23,IVW,0.00715716391010517,0.0119573452439793,1.00718283762149,0.983852557822644,1.0310663527107,0.549467712306366,0.976120388751441
ebi-a-GCST90001923,CD127 on CD45RA- CD4 not regulatory T cell,16,IVW,0.00895632507104361,0.0149896586266921,1.00899655295876,0.979783739315726,1.03908036338067,0.550173427033498,0.976120388751441
ebi-a-GCST90001679,CD25++ CD8+ T cell %T cell,17,IVW,0.0164829351337584,0.027669643219585,1.01661952816176,0.962954067543371,1.07327576659652,0.551372551153403,0.976120388751441
ebi-a-GCST90001820,IgD on IgD+ CD24+ B cell,28,IVW,0.00790815540017301,0.0133658716945265,1.00793950745223,0.981877274860861,1.03469351689294,0.554073087896513,0.976120388751441
ebi-a-GCST90001846,CD3 on Central Memory CD8+ T cell,19,IVW,-0.011304684223514,0.0191106352817795,0.988758973616117,0.952408224003438,1.02649712934741,0.554159397187489,0.976120388751441
ebi-a-GCST90002070,CD4 on activated & secreting CD4 regulatory T cell,32,IVW,-0.00570337033053779,0.00964813585853047,0.99431286300978,0.975686730819008,1.01329457326616,0.554428613565474,0.976120388751441
ebi-a-GCST90001594,CD4+CD8+ T cell Absolute Count,18,IVW,-0.0134066367109978,0.0227343684834899,0.98668283197195,0.943682033082036,1.03164305007337,0.555386497495243,0.976120388751441
ebi-a-GCST90001598,CD4-CD8- T cell Absolute Count,20,IVW,0.0140005303597136,0.0237680345745297,1.0140989967756,0.967940348159683,1.06245883562613,0.555828591172461,0.976120388751441
ebi-a-GCST90001651,Granulocyte Absolute Count,24,IVW,-0.0141937655453426,0.024196802881356,0.9859064910448,0.940240581035345,1.03379031780775,0.55747457662887,0.976120388751441
ebi-a-GCST90002110,HLA DR on CD33dim HLA DR+ CD11b+,23,IVW,-0.00553414096154803,0.0095449033701887,0.994481144186822,0.976049329264445,1.01326102737906,0.562049074522061,0.976120388751441
ebi-a-GCST90001930,CD127 on CD28- CD8+ T cell,21,IVW,-0.00969128720515824,0.0167547747464423,0.990355521982884,0.958361095416449,1.02341806716996,0.562980981222736,0.976120388751441
ebi-a-GCST90001807,CD27 on Plasma Blast-Plasma Cell,19,IVW,0.011542210229443,0.0199756443811405,1.01160907855973,0.97276762090317,1.05200142956478,0.563389592499954,0.976120388751441
ebi-a-GCST90001426,IgD- CD38dim B cell %lymphocyte,23,IVW,-0.00929181858134372,0.016138836854154,0.990751216968942,0.959902138464876,1.02259171491715,0.564789063829674,0.976120388751441
ebi-a-GCST90001423,CD20- CD38- B cell Absolute Count,14,IVW,0.0224588200611253,0.0390404865837276,1.02271291804183,0.947374756720728,1.10404220221161,0.565108718853736,0.976120388751441
ebi-a-GCST90001704,BAFF-R on IgD+ CD24- B cell,22,IVW,-0.00668693090224811,0.0117261433753107,0.993335376868994,0.970765666529184,1.01642981922435,0.56850250112526,0.976120388751441
ebi-a-GCST90001910,CD45 on B cell,15,IVW,0.00854952740969731,0.0150064714609879,1.00858617899595,0.979352973338091,1.03869198149713,0.568865792588709,0.976120388751441
ebi-a-GCST90001954,CD33 on basophil,22,IVW,-0.00390882112307947,0.00686553625461833,0.996098808374189,0.982784635175256,1.0095933539575,0.569125751323147,0.976120388751441
ebi-a-GCST90001774,CD24 on transitional B cell,20,IVW,0.0133120369276756,0.0234727765672729,1.01340103657496,0.967834086011767,1.06111334140253,0.570628144057214,0.976120388751441
ebi-a-GCST90001536,CD45RA- CD4+ T cell %T cell,26,IVW,0.00325572354321921,0.0057570904974269,1.00326102916743,0.99200396589053,1.01464583535463,0.571723228043618,0.976120388751441
ebi-a-GCST90002031,CD39 on CD39+ secreting CD4 regulatory T cell,23,IVW,0.00696168973224237,0.0123298294795854,1.00698597862541,0.982942380968593,1.03161770291047,0.572331077341637,0.976120388751441
ebi-a-GCST90001808,CD27 on switched memory B cell,30,IVW,0.00902815700370876,0.016144556790077,1.00906903373439,0.977638631859029,1.04150990116406,0.576020125221576,0.976120388751441
ebi-a-GCST90001998,PDL-1 on CD14+ CD16+ monocyte,28,IVW,-0.00726973450186946,0.0130121808709627,0.99275662610112,0.967757626398851,1.01840139698521,0.57637544704052,0.976120388751441
ebi-a-GCST90001693,CD28+ CD45RA- CD8+ T cell Absolute Count,29,IVW,0.00350549570350233,0.00627923165509673,1.00351164713941,0.991236824087851,1.01593847350368,0.576661218217652,0.976120388751441
ebi-a-GCST90001530,Monocytic Myeloid-Derived Suppressor Cells Absolute Count,19,IVW,0.00757007834793,0.0135672859434962,1.00759880382999,0.981157970704126,1.03475218037625,0.57686789945244,0.976120388751441
ebi-a-GCST90001772,CD24 on unswitched memory B cell,25,IVW,0.00562664050384812,0.0101299186043838,1.00564249977638,0.985872739690171,1.02580870394522,0.578588438995923,0.976120388751441
ebi-a-GCST90002061,CD4 on CD39+ CD4+ T cell,27,IVW,-0.00897051332263867,0.0161925084903335,0.991069601691626,0.96010960423064,1.02302794500663,0.579584609879225,0.976120388751441
ebi-a-GCST90001438,IgD- CD38dim B cell Absolute Count,17,IVW,0.0145672957597584,0.0262965969047929,1.01467391590594,0.963701158321125,1.06834276033611,0.579605363787999,0.976120388751441
ebi-a-GCST90001944,CD123 on plasmacytoid Dendritic Cell,18,IVW,-0.00433884631691999,0.00783768747298703,0.99567055287796,0.980492077181927,1.0110839984731,0.57986113872051,0.976120388751441
ebi-a-GCST90001945,CD123 on CD62L+ plasmacytoid Dendritic Cell,18,IVW,-0.00433323168771867,0.00783650721276471,0.995676143214615,0.980499850494351,1.0110873363896,0.580294587819724,0.976120388751441
ebi-a-GCST90001514,Hematopoietic Stem Cell Absolute Count,19,IVW,0.0079627615288399,0.014434952880578,1.00799454862944,0.979875509884123,1.03692050655172,0.581201475936282,0.976120388751441
ebi-a-GCST90001670,CD39+ CD8+ T cell %T cell,20,IVW,0.0108110209309587,0.0197049176616049,1.01086967118356,0.972572537399242,1.05067483691377,0.583248526938463,0.976120388751441
ebi-a-GCST90001906,CD86 on granulocyte,21,IVW,0.0108884479539243,0.0200144047124041,1.01094794284294,0.972058019672167,1.05139376709535,0.586420438224926,0.976120388751441
ebi-a-GCST90001606,CD4+ T cell %leukocyte,13,IVW,-0.0247409737645627,0.0455907116641747,0.975562575605065,0.892169833141713,1.06675018989352,0.587353071791238,0.976120388751441
