outcome,id,trait,nIV_main,p_main,FDR_main,nIV_gws,p_gws,FDR_gws
Cardiac conduction disorders,ebi-a-GCST90001720,BAFF-R on transitional B cell,24,0.756768975822251,0.978772201123906,8,0.660906256335865,0.976142016461755
Cardiac conduction disorders,ebi-a-GCST90001822,IgD on IgD+ CD38-  B cell,27,0.757651012805547,0.978772201123906,1,0.948505949610722,0.996639138617528
Cardiac conduction disorders,ebi-a-GCST90001713,BAFF-R on IgD- CD38+ B cell,15,0.761518215804891,0.978772201123906,3,0.371324517751165,0.804978508124848
Cardiac conduction disorders,ebi-a-GCST90002066,CD4 on activated CD4 regulatory T cell,24,0.763376830191391,0.978772201123906,1,0.365464742192028,0.804270920871231
Cardiac conduction disorders,ebi-a-GCST90001959,CD4 on HLA DR+ CD4+ T cell,21,0.769739269693245,0.978772201123906,2,0.0482764404177031,0.497194129733342
Cardiac conduction disorders,ebi-a-GCST90001753,CD20 on IgD- CD24- B cell,28,0.770278222376453,0.978772201123906,2,0.756920326160897,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90002015,CCR2 on plasmacytoid Dendritic Cell,19,0.771516148392969,0.978772201123906,2,0.0983151315463161,0.543917375095975
Cardiac conduction disorders,ebi-a-GCST90001478,CD4 regulatory T cell %CD4+ T cell,16,0.771625469000386,0.978772201123906,2,0.902066630885627,0.994715281614631
Cardiac conduction disorders,ebi-a-GCST90001991,HLA DR on CD14+ monocyte,21,0.776885285528577,0.978772201123906,5,0.712389926358274,0.978327342306499
Cardiac conduction disorders,ebi-a-GCST90001666,CD28+ CD45RA+ CD8dim T cell Absolute Count,54,0.77751159756964,0.978772201123906,8,0.432957317609463,0.85326328502904
Cardiac conduction disorders,ebi-a-GCST90001499,Activated & resting CD4 regulatory T cell %CD4 regulatory T cell,29,0.77772297403377,0.978772201123906,6,0.887120859058679,0.988041030180951
Cardiac conduction disorders,ebi-a-GCST90001648,HLA DR+ Natural Killer Absolute Count,18,0.778491316959307,0.978772201123906,3,0.141128388771043,0.59024792483653
Cardiac conduction disorders,ebi-a-GCST90001946,CD33 on CD14+ monocyte,21,0.779781395526148,0.978772201123906,6,0.125624479537665,0.587799174058951
Cardiac conduction disorders,ebi-a-GCST90001920,CD45 on HLA DR+ CD4+ T cell,18,0.779881969816258,0.978772201123906,2,0.970422707831691,0.996639138617528
Cardiac conduction disorders,ebi-a-GCST90001782,CD25 on IgD+ CD38- unswitched memory B cell,24,0.781080692205298,0.978772201123906,1,0.68800351897507,0.976142016461755
Cardiac conduction disorders,ebi-a-GCST90001738,CD19 on unswitched memory B cell,21,0.783068017756019,0.978772201123906,4,0.348398993797572,0.804270920871231
Cardiac conduction disorders,ebi-a-GCST90001703,BAFF-R on IgD+ CD24+ B cell,18,0.783326155568231,0.978772201123906,7,0.538657881007392,0.898256411460129
Cardiac conduction disorders,ebi-a-GCST90001933,CD25 on CD45RA- CD4 not regulatory T cell,26,0.785699246007611,0.978772201123906,2,0.662884375674535,0.976142016461755
Cardiac conduction disorders,ebi-a-GCST90001503,Activated & secreting CD4 regulatory T cell %CD4+ T cell,32,0.789066672864261,0.978772201123906,9,0.786421417367145,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90001407,Memory B cell Absolute Count,17,0.793313795925911,0.978772201123906,1,0.450736588429116,0.863275701133049
Cardiac conduction disorders,ebi-a-GCST90001660,CD39+ CD4+ T cell Absolute Count,29,0.794019741662926,0.978772201123906,6,0.53782756402521,0.898256411460129
Cardiac conduction disorders,ebi-a-GCST90001763,CD20 on transitional B cell,22,0.795832021735275,0.978772201123906,2,0.570616923808795,0.921051463763142
Cardiac conduction disorders,ebi-a-GCST90001821,IgD on IgD+ CD24- B cell,29,0.797142158468862,0.978772201123906,5,0.872851759283043,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90002116,HLA DR on B cell,22,0.797472031161097,0.978772201123906,9,0.837605892566181,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90002105,HLA DR on plasmacytoid Dendritic Cell,23,0.799627244826092,0.978772201123906,8,0.873538074091152,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90002017,CCR2 on monocyte,25,0.80112426172369,0.978772201123906,2,0.554685880987757,0.912406050866569
Cardiac conduction disorders,ebi-a-GCST90001684,CD127- CD8+ T cell Absolute Count,13,0.80239235490074,0.978772201123906,1,0.0729244333829004,0.504895389615419
Cardiac conduction disorders,ebi-a-GCST90001715,BAFF-R on memory B cell,17,0.803369795724136,0.978772201123906,9,0.466781630660673,0.878919494768191
Cardiac conduction disorders,ebi-a-GCST90001799,CD27 on T cell,21,0.80485276380896,0.978947371621214,1,0.0164765358317811,0.355532605188649
Cardiac conduction disorders,ebi-a-GCST90001815,CD38 on IgD- CD38dim B cell,20,0.806934791922927,0.979002983530347,3,0.779467637984697,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90001793,CD25 on switched memory B cell,20,0.807577016509985,0.979002983530347,2,0.799188869959061,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90001966,FSC-A on granulocyte,21,0.809087014568005,0.979094043487749,2,0.688448161586759,0.976142016461755
Cardiac conduction disorders,ebi-a-GCST90001628,HLA DR+ CD8+ T cell %T cell,30,0.810330911504908,0.979094043487749,3,0.375269647686243,0.810635858169215
Cardiac conduction disorders,ebi-a-GCST90002112,HLA DR on CD33- HLA DR+,12,0.812533133510788,0.979162256172564,3,0.972611132500151,0.996639138617528
Cardiac conduction disorders,ebi-a-GCST90002074,SSC-A on CD14+ monocyte,23,0.817377058306078,0.979162256172564,6,0.19836201433035,0.666368476588003
Cardiac conduction disorders,ebi-a-GCST90001538,Central Memory CD4+ T cell %CD4+ T cell,32,0.820098357740628,0.979162256172564,1,0.367550452545685,0.804270920871231
Cardiac conduction disorders,ebi-a-GCST90001850,CD3 on HLA DR+ CD8+ T cell,26,0.821215678929013,0.979162256172564,1,0.482990185029798,0.880405532471734
Cardiac conduction disorders,ebi-a-GCST90001728,CD19 on IgD+ CD38- unswitched memory B cell,22,0.822511686078677,0.979162256172564,3,0.0774996931527845,0.504895389615419
Cardiac conduction disorders,ebi-a-GCST90001905,CD86 on monocyte,16,0.823247188985931,0.979162256172564,1,0.806561395899632,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90001745,CD20 on CD24+ CD27+ B cell,29,0.825401893999446,0.979162256172564,5,0.208040120754706,0.675296006941745
Cardiac conduction disorders,ebi-a-GCST90002029,CD39 on CD39+ CD8+ T cell,23,0.827521467982746,0.979162256172564,2,0.067913754336424,0.504895389615419
Cardiac conduction disorders,ebi-a-GCST90001934,CD25 on CD45RA+ CD4 not regulatory T cell,22,0.827677656243489,0.979162256172564,1,0.769433873511091,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90001813,CD38 on IgD+ CD38dim B cell,23,0.830540896877919,0.979162256172564,4,0.864647705770335,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90002016,CCR2 on CD62L+ plasmacytoid Dendritic Cell,19,0.830549322061212,0.979162256172564,2,0.0983371917101933,0.543917375095975
Cardiac conduction disorders,ebi-a-GCST90001400,IgD+ B cell Absolute Count,15,0.831743756029065,0.979162256172564,1,0.865508153638598,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90001631,CD8+ Natural Killer T %T cell,27,0.837140697314903,0.979162256172564,1,0.0465132052812194,0.497194129733342
Cardiac conduction disorders,ebi-a-GCST90001784,CD25 on IgD+ CD38dim B cell,23,0.837356617706751,0.979162256172564,3,0.990377496275186,0.996639138617528
Cardiac conduction disorders,ebi-a-GCST90002120,CD8 on CD28- CD8+ T cell,20,0.837670577558953,0.979162256172564,2,0.443525944702943,0.863275701133049
Cardiac conduction disorders,ebi-a-GCST90001584,CD14- CD16+ monocyte %monocyte,23,0.838200196217303,0.979162256172564,2,0.0699329151297737,0.504895389615419
Cardiac conduction disorders,ebi-a-GCST90001457,CD11c+ HLA DR++ monocyte %monocyte,18,0.838416609927582,0.979162256172564,1,0.49869475019467,0.885110273006329
Cardiac conduction disorders,ebi-a-GCST90001845,CD3 on CD45RA- CD4+ T cell,28,0.839157018540769,0.979162256172564,3,0.717263156873467,0.982796244293893
Cardiac conduction disorders,ebi-a-GCST90001469,CD62L- myeloid Dendritic Cell %Dendritic Cell,24,0.841264456289637,0.979162256172564,3,0.061406526599481,0.497194129733342
Cardiac conduction disorders,ebi-a-GCST90002036,CD80 on CD62L+ myeloid Dendritic Cell,26,0.84145393994216,0.979162256172564,3,0.902468227355046,0.994715281614631
Cardiac conduction disorders,ebi-a-GCST90001767,CD24 on IgD+ CD38- unswitched memory B cell,21,0.841782484958419,0.979162256172564,2,0.401515281842061,0.830868533670716
Cardiac conduction disorders,ebi-a-GCST90002087,CD11c on myeloid Dendritic Cell,30,0.842954423403303,0.979162256172564,5,0.98630038851274,0.996639138617528
Cardiac conduction disorders,ebi-a-GCST90001515,Immature Myeloid-Derived Suppressor Cells Absolute Count,22,0.843874447864179,0.979162256172564,2,0.397706107872409,0.830868533670716
Cardiac conduction disorders,ebi-a-GCST90002084,SSC-A on Natural Killer T,20,0.847438050210375,0.980743999798172,2,0.0352393788627535,0.445631311868571
Cardiac conduction disorders,ebi-a-GCST90002000,PDL-1 on CD14- CD16-,28,0.847920941001976,0.980743999798172,1,0.617377121123247,0.956264067448672
Cardiac conduction disorders,ebi-a-GCST90001562,CD45RA+ CD8+ T cell %T cell,35,0.853907544252313,0.983238083759089,3,0.18528213663029,0.648397693328382
Cardiac conduction disorders,ebi-a-GCST90001681,CD25++ CD8+ T cell Absolute Count,27,0.85504405870343,0.983238083759089,3,0.0790476437713079,0.504895389615419
Cardiac conduction disorders,ebi-a-GCST90002054,CD8 on Central Memory CD8+ T cell,14,0.859805341586646,0.983238083759089,2,0.780635166887377,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90001493,Secreting CD4 regulatory T cell %CD4 regulatory T cell,31,0.860910682857177,0.983238083759089,6,0.884878641429565,0.988041030180951
Cardiac conduction disorders,ebi-a-GCST90001710,BAFF-R on IgD- CD24- B cell,22,0.863118639158937,0.983238083759089,9,0.791894630316476,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90001937,CD25 on resting CD4 regulatory T cell,20,0.863310395126258,0.983238083759089,1,0.27010251302024,0.783932034467669
Cardiac conduction disorders,ebi-a-GCST90001826,IgD on unswitched memory B cell,22,0.864295755220011,0.983238083759089,6,0.629861134753107,0.967913186823128
Cardiac conduction disorders,ebi-a-GCST90001638,CD4-CD8- Natural Killer T %lymphocyte,29,0.865225952712614,0.983238083759089,6,0.789297776966284,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90001924,CD127 on CD28+ CD4+ T cell,20,0.865680998662865,0.983238083759089,3,0.661048623557095,0.976142016461755
Cardiac conduction disorders,ebi-a-GCST90001611,CD4+ CD8dim T cell %leukocyte,14,0.869579241783047,0.983238083759089,2,0.916425757526266,0.996639138617528
Cardiac conduction disorders,ebi-a-GCST90001592,CD8+ T cell Absolute Count,21,0.869691604497399,0.983238083759089,1,0.0729244333829004,0.504895389615419
Cardiac conduction disorders,ebi-a-GCST90001870,CD34 on Hematopoietic Stem Cell,12,0.870253132957771,0.983238083759089,4,0.514060949563452,0.894617253739668
Cardiac conduction disorders,ebi-a-GCST90001620,HLA DR+ T cell%lymphocyte,25,0.875575028907662,0.983378204310675,4,0.827097747212588,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90001989,CD40 on CD14- CD16+ monocyte,27,0.8777707441652,0.983378204310675,9,0.807984714320356,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90001849,CD3 on HLA DR+ CD4+ T cell,26,0.878960800261023,0.983378204310675,2,0.329599820518032,0.804270920871231
Cardiac conduction disorders,ebi-a-GCST90001688,CD28+ CD45RA+ CD8+ T cell %T cell,110,0.879846817109404,0.983378204310675,38,0.696864578203896,0.977221476698678
Cardiac conduction disorders,ebi-a-GCST90002059,CD8 on Natural Killer T,18,0.882165741055104,0.983378204310675,2,0.23418351088565,0.707210901032783
Cardiac conduction disorders,ebi-a-GCST90001899,CD28 on CD4 regulatory T cell,25,0.88580834828778,0.983378204310675,1,0.367589259095517,0.804270920871231
Cardiac conduction disorders,ebi-a-GCST90001760,CD20 on unswitched memory B cell,22,0.887860377083183,0.983378204310675,4,0.569805544364676,0.921051463763142
Cardiac conduction disorders,ebi-a-GCST90001789,CD25 on IgD- CD38dim B cell,20,0.88799637393136,0.983378204310675,3,0.753803836737341,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90002076,SSC-A on Natural Killer,23,0.888333915522704,0.983378204310675,1,0.475812380666971,0.878919494768191
Cardiac conduction disorders,ebi-a-GCST90001803,CD27 on IgD- CD38+ B cell,15,0.888478838555836,0.983378204310675,2,0.751112242629168,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90001433,IgD- CD27- B cell %lymphocyte,18,0.889344299503507,0.983378204310675,2,0.203361958290463,0.666368476588003
Cardiac conduction disorders,ebi-a-GCST90001983,CD14 on CD14+ CD16+ monocyte,15,0.890555911427725,0.983378204310675,2,0.670881824934652,0.976142016461755
Cardiac conduction disorders,ebi-a-GCST90001548,Central Memory CD8+ T cell Absolute Count,25,0.897487368835027,0.985362671448087,1,0.0273003687025785,0.436087468485924
Cardiac conduction disorders,ebi-a-GCST90001504,CD25++ CD4+ T cell Absolute Count,23,0.898834012599379,0.985362671448087,1,0.849297482135301,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90001709,BAFF-R on IgD+ CD38dim B cell,25,0.899092888995724,0.985362671448087,10,0.932269565234768,0.996639138617528
Cardiac conduction disorders,ebi-a-GCST90001940,CD25 on CD39+ activated CD4 regulatory T cell,12,0.904949880768731,0.988547074200095,1,0.515841909075591,0.894617253739668
Cardiac conduction disorders,ebi-a-GCST90001392,IgD+ CD38+ B cell Absolute Count,29,0.906055457885176,0.988547074200095,2,0.167532742403648,0.627730707648236
Cardiac conduction disorders,ebi-a-GCST90001973,FSC-A on CD4+ T cell,25,0.908980512537525,0.990260439142967,3,0.103120997447603,0.545140297631404
Cardiac conduction disorders,ebi-a-GCST90001942,CD25 on CD39+ secreting CD4 regulatory T cell,16,0.915524470334795,0.994425539100646,2,0.124181801612801,0.587799174058951
Cardiac conduction disorders,ebi-a-GCST90001853,CD3 on activated CD4 regulatory T cell,21,0.9173309644819,0.994860979856124,4,0.840550374446626,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90002045,CD45 on CD33- HLA DR-,14,0.918647279620908,0.994860979856124,2,0.960588475533311,0.996639138617528
Cardiac conduction disorders,ebi-a-GCST90002019,CD14 on Monocytic Myeloid-Derived Suppressor Cells,25,0.921928402522767,0.994992668104784,1,0.179919374867873,0.641149220337413
Cardiac conduction disorders,ebi-a-GCST90001841,CD3 on Central Memory CD4+ T cell,26,0.922035632128127,0.994992668104784,4,0.671289145077361,0.976142016461755
Cardiac conduction disorders,ebi-a-GCST90002018,CCR2 on granulocyte,17,0.923037335441807,0.994992668104784,2,0.320912628646833,0.804270920871231
Cardiac conduction disorders,ebi-a-GCST90001618,HLA DR+ T cell Absolute Count,30,0.925345042560266,0.994992668104784,3,0.885138454937132,0.988041030180951
Cardiac conduction disorders,ebi-a-GCST90001547,Terminally Differentiated CD4+ T cell %T cell,26,0.926046415128108,0.994992668104784,6,0.0482839955592335,0.497194129733342
Cardiac conduction disorders,ebi-a-GCST90001748,CD20 on IgD+ CD38- B cell,25,0.926935714062049,0.994992668104784,4,0.153059942713439,0.599402485335856
Cardiac conduction disorders,ebi-a-GCST90001391,IgD+ B cell %B cell,17,0.93310557501396,0.997430722004315,1,0.92030985170284,0.996639138617528
Cardiac conduction disorders,ebi-a-GCST90001446,IgD- CD38- B cell Absolute Count,14,0.933598484872687,0.997430722004315,1,0.964078743335854,0.996639138617528
Cardiac conduction disorders,ebi-a-GCST90001442,CD24+ CD27+ B cell %lymphocyte,24,0.935958715632419,0.997430722004315,3,0.605699236827225,0.945711095389411
Cardiac conduction disorders,ebi-a-GCST90001607,CD8+ T cell %leukocyte,17,0.938269736326204,0.997430722004315,1,0.0729244333829004,0.504895389615419
Cardiac conduction disorders,ebi-a-GCST90001828,IgD on transitional B cell,32,0.939853498649622,0.997430722004315,5,0.885685033773295,0.988041030180951
Cardiac conduction disorders,ebi-a-GCST90001637,CD4-CD8- Natural Killer T %T cell,30,0.940316191632246,0.997430722004315,5,0.8854744730973,0.988041030180951
Cardiac conduction disorders,ebi-a-GCST90002001,CD64 on CD14- CD16-,16,0.940866202521897,0.997430722004315,3,0.971450584611438,0.996639138617528
Cardiac conduction disorders,ebi-a-GCST90001587,CD16+ monocyte %monocyte,22,0.947722533021923,0.997430722004315,1,0.0521273710158284,0.497194129733342
Cardiac conduction disorders,ebi-a-GCST90001867,CD3 on CD4+ T cell,29,0.95038646989588,0.997430722004315,2,0.752501754316229,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90001825,IgD on IgD+ CD38dim B cell,22,0.951724523090242,0.997430722004315,5,0.867906533435351,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90002002,PDL-1 on monocyte,15,0.95192371462217,0.997430722004315,2,0.326403684293937,0.804270920871231
Cardiac conduction disorders,ebi-a-GCST90001463,CD62L- Dendritic Cell %Dendritic Cell,23,0.953015004466823,0.997430722004315,3,0.213868198026233,0.678324386592281
Cardiac conduction disorders,ebi-a-GCST90002055,CD8 on naive CD8+ T cell,16,0.962229352492125,0.997430722004315,1,0.423145759319752,0.845858321621555
Cardiac conduction disorders,ebi-a-GCST90001541,Naive CD4+ T cell %CD4+ T cell,35,0.962861813784107,0.997430722004315,4,0.238857186371179,0.710794826616761
Cardiac conduction disorders,ebi-a-GCST90001705,BAFF-R on IgD+ CD38- B cell,22,0.963375223684654,0.997430722004315,9,0.689892792524041,0.976142016461755
Cardiac conduction disorders,ebi-a-GCST90001880,HVEM on CD45RA- CD4+ T cell,19,0.964966280464217,0.997430722004315,1,0.148805065228843,0.59024792483653
Cardiac conduction disorders,ebi-a-GCST90001884,CD16-CD56 on Natural Killer,28,0.965346506903003,0.997430722004315,8,0.691639460543914,0.976337564070129
Cardiac conduction disorders,ebi-a-GCST90001569,Effector Memory CD4-CD8- T cell Absolute Count,19,0.965390465854588,0.997430722004315,4,0.893043797656257,0.992816090068403
Cardiac conduction disorders,ebi-a-GCST90001950,CD33 on Granulocytic Myeloid-Derived Suppressor Cells,20,0.965628891961661,0.997430722004315,3,0.162768689239228,0.622090340646016
